impl	B	H	T	D	dtype	fwd_ms	fwd_p50_ms	bwd_ms	bwd_p50_ms	peak_mem_mb	iters	ok	err	cfg_block	cfg_fwd_warps	cfg_fwd_stages	cfg_bwd_chaos_warps	cfg_bwd_chaos_stages	cfg_bwd_attn_warps	cfg_bwd_attn_stages	cfg_chaos_iters
vortex_fused	4	8	2048	128	bf16	0.9114	0.9046	5.4204	5.4007	208.40	15	1		128	4	1	8	1	8	1	5
vortex_fused	4	8	2048	128	bf16	0.9133	0.9071	5.2900	5.2868	208.40	15	1		128	4	1	8	2	8	2	5
vortex_fused	4	8	2048	128	bf16	1.2176	1.2180	7.3479	7.3166	208.40	15	1		128	4	2	4	1	4	1	5
vortex_fused	4	8	2048	128	bf16	1.2223	1.2224	9.1439	9.1376	208.40	15	1		128	4	2	4	2	4	2	5
vortex_fused	4	8	2048	128	bf16	1.2256	1.2265	5.7098	5.7049	208.40	15	1		128	4	2	8	1	8	1	5
vortex_fused	4	8	2048	128	bf16	1.2267	1.2255	5.5966	5.5966	208.40	15	1		128	4	2	8	2	8	2	5
vortex_fused	4	8	2048	128	bf16	1.1134	1.1156	7.2809	7.2936	208.40	15	1		128	4	3	4	1	4	1	5
vortex_fused	4	8	2048	128	bf16	1.1114	1.1081	9.0552	9.0569	208.40	15	1		128	4	3	4	2	4	2	5
vortex_fused	4	8	2048	128	bf16	1.1096	1.1053	5.6455	5.6489	208.40	15	1		128	4	3	8	1	8	1	5
vortex_fused	4	8	2048	128	bf16	1.1113	1.1057	5.4982	5.4988	208.40	15	1		128	4	3	8	2	8	2	5
vortex_fused	4	8	2048	128	bf16	0.5250	0.5262	6.6563	6.6135	208.40	15	1		128	8	1	4	1	4	1	5
vortex_fused	4	8	2048	128	bf16	0.5283	0.5220	8.4452	8.4326	208.40	15	1		128	8	1	4	2	4	2	5
vortex_fused	4	8	2048	128	bf16	0.5368	0.5348	5.0627	5.0400	208.40	15	1		128	8	1	8	1	8	1	5
vortex_fused	4	8	2048	128	bf16	0.5288	0.5286	4.9402	4.9398	208.40	15	1		128	8	1	8	2	8	2	5
vortex_fused	4	8	2048	128	bf16	0.4898	0.4879	6.6595	6.6352	208.40	15	1		128	8	2	4	1	4	1	5
vortex_fused	4	8	2048	128	bf16	0.4961	0.4931	8.4444	8.4443	208.40	15	1		128	8	2	4	2	4	2	5
vortex_fused	4	8	2048	128	bf16	0.4920	0.4949	4.9875	4.9791	208.40	15	1		128	8	2	8	1	8	1	5
vortex_fused	4	8	2048	128	bf16	0.4887	0.4864	4.8679	4.8462	208.40	15	1		128	8	2	8	2	8	2	5
vortex_fused	4	8	2048	128	bf16	0.4828	0.4836	6.6187	6.6124	208.40	15	1		128	8	3	4	1	4	1	5
vortex_fused	4	8	2048	128	bf16	0.4910	0.4913	8.4028	8.4046	208.40	15	1		128	8	3	4	2	4	2	5
vortex_fused	4	8	2048	128	bf16	0.4884	0.4841	5.0287	5.0213	208.40	15	1		128	8	3	8	1	8	1	5
vortex_fused	4	8	2048	128	bf16	0.4892	0.4872	4.9254	4.9131	208.40	15	1		128	8	3	8	2	8	2	5
