impl	B	H	T	D	dtype	fwd_ms	fwd_p50_ms	bwd_ms	bwd_p50_ms	peak_mem_mb	iters	ok	err	cfg_block	cfg_fwd_warps	cfg_fwd_stages	cfg_bwd_chaos_warps	cfg_bwd_chaos_stages	cfg_bwd_attn_warps	cfg_bwd_attn_stages	cfg_chaos_iters
sdpa_cudnn_attn_only	2	8	1024	128	bf16	0.0489	0.0467	0.2457	0.2562	40.13	15	1		128	8	2	8	1	8	3	5
sdpa_memeff_attn_only	2	8	1024	128	bf16	0.0753	0.0747	0.3124	0.3104	40.13	15	1		128	8	2	8	1	8	3	5
sdpa_flash_vortex	2	8	1024	128	bf16	0.5145	0.5148	2.2366	2.1449	304.41	15	1		128	8	2	8	1	8	3	5
sdpa_cudnn_vortex	2	8	1024	128	bf16	0.5262	0.5260	2.3908	2.1181	304.41	15	1		128	8	2	8	1	8	3	5
eager_vortex	2	8	1024	128	bf16	0.9353	0.9361	2.7554	2.7635	437.35	15	1		128	8	2	8	1	8	3	5
vortex_fused	2	8	1024	128	bf16	0.1474	0.1448	1.2207	1.2323	108.26	15	1		128	8	2	8	1	8	3	5
sdpa_flash_attn_only	2	8	2048	128	bf16	0.1283	0.1258	0.4484	0.4472	96.25	15	1		128	8	2	8	1	8	3	0
sdpa_cudnn_attn_only	2	8	2048	128	bf16	0.0818	0.0805	0.3393	0.3552	80.25	15	1		128	8	2	8	1	8	3	0
sdpa_memeff_attn_only	2	8	2048	128	bf16	0.1794	0.1810	0.8091	0.8072	80.25	15	1		128	8	2	8	1	8	3	0
sdpa_flash_vortex	2	8	2048	128	bf16	0.3495	0.3491	1.1373	1.1821	160.16	15	1		128	8	2	8	1	8	3	0
sdpa_cudnn_vortex	2	8	2048	128	bf16	0.3038	0.3033	1.1946	1.1286	160.16	15	1		128	8	2	8	1	8	3	0
eager_vortex	2	8	2048	128	bf16	1.8669	1.8655	4.9081	4.9096	1172.03	15	1		128	8	2	8	1	8	3	0
vortex_fused	2	8	2048	128	bf16	0.1617	0.1598	0.9181	0.9376	152.40	15	1		128	8	2	8	1	8	3	0
sdpa_flash_attn_only	2	8	2048	128	bf16	0.1303	0.1284	0.4529	0.4526	96.25	15	1		128	8	2	8	1	8	3	1
sdpa_cudnn_attn_only	2	8	2048	128	bf16	0.0822	0.0808	0.3023	0.2959	80.25	15	1		128	8	2	8	1	8	3	1
sdpa_memeff_attn_only	2	8	2048	128	bf16	0.1825	0.1808	0.8203	0.8207	80.25	15	1		128	8	2	8	1	8	3	1
sdpa_flash_vortex	2	8	2048	128	bf16	0.4749	0.4743	1.7359	1.8118	288.22	15	1		128	8	2	8	1	8	3	1
sdpa_cudnn_vortex	2	8	2048	128	bf16	0.4696	0.4691	1.6534	1.6906	288.22	15	1		128	8	2	8	1	8	3	1
eager_vortex	2	8	2048	128	bf16	1.9820	1.9814	5.2887	5.2892	1172.07	15	1		128	8	2	8	1	8	3	1
vortex_fused	2	8	2048	128	bf16	0.2072	0.2068	1.1768	1.1687	152.40	15	1		128	8	2	8	1	8	3	1
sdpa_flash_attn_only	2	8	1024	128	bf16	0.0592	0.0578	0.2325	0.2196	48.13	15	1		128	8	2	8	1	8	3	7
sdpa_cudnn_attn_only	2	8	1024	128	bf16	0.0487	0.0464	0.2483	0.1995	40.13	15	1		128	8	2	8	1	8	3	7
sdpa_memeff_attn_only	2	8	1024	128	bf16	0.0896	0.0873	0.3631	0.3602	40.13	15	1		128	8	2	8	1	8	3	7
sdpa_flash_vortex	2	8	1024	128	bf16	0.6365	0.6364	4.0288	4.1052	368.54	15	1		128	8	2	8	1	8	3	7
sdpa_cudnn_vortex	2	8	1024	128	bf16	0.9044	0.8987	5.3015	5.1132	368.54	15	1		128	8	2	8	1	8	3	7
eager_vortex	2	8	1024	128	bf16	1.0622	1.0620	5.5299	5.5873	501.47	15	1		128	8	2	8	1	8	3	7
vortex_fused	2	8	1024	128	bf16	0.1637	0.1618	1.3980	1.3929	108.26	15	1		128	8	2	8	1	8	3	7
sdpa_flash_attn_only	2	8	2048	128	bf16	0.1612	0.1588	0.4529	0.4520	96.25	15	1		128	8	2	8	1	8	3	3
sdpa_cudnn_attn_only	2	8	2048	128	bf16	0.0807	0.0802	0.3426	0.3475	80.25	15	1		128	8	2	8	1	8	3	3
sdpa_memeff_attn_only	2	8	2048	128	bf16	0.1815	0.1811	0.8172	0.8168	80.25	15	1		128	8	2	8	1	8	3	3
sdpa_flash_vortex	2	8	2048	128	bf16	0.7074	0.7068	2.5664	2.5258	416.35	15	1		128	8	2	8	1	8	3	3
sdpa_cudnn_vortex	2	8	2048	128	bf16	1.0099	0.7026	3.2306	3.2235	416.35	15	1		128	8	2	8	1	8	3	3
eager_vortex	2	8	2048	128	bf16	2.2151	2.2141	5.9898	5.9888	1172.07	15	1		128	8	2	8	1	8	3	3
vortex_fused	2	8	2048	128	bf16	0.2528	0.2522	1.7235	1.7227	152.40	15	1		128	8	2	8	1	8	3	3
sdpa_flash_attn_only	2	8	2048	128	bf16	0.1249	0.1233	0.4508	0.4505	96.25	15	1		128	8	2	8	1	8	3	5
sdpa_cudnn_attn_only	2	8	2048	128	bf16	0.0811	0.0807	0.3009	0.2937	80.25	15	1		128	8	2	8	1	8	3	5
sdpa_memeff_attn_only	2	8	2048	128	bf16	0.1780	0.1771	0.8153	0.8123	80.25	15	1		128	8	2	8	1	8	3	5
sdpa_flash_vortex	2	8	2048	128	bf16	0.9552	0.9462	2.9036	2.9039	544.47	15	1		128	8	2	8	1	8	3	5
sdpa_cudnn_vortex	2	8	2048	128	bf16	0.9032	0.9026	2.7418	2.7385	544.47	15	1		128	8	2	8	1	8	3	5
eager_vortex	2	8	2048	128	bf16	2.4541	2.4533	6.7382	6.7353	1172.07	15	1		128	8	2	8	1	8	3	5
vortex_fused	2	8	2048	128	bf16	0.2962	0.2948	2.3439	2.3430	152.40	15	1		128	8	2	8	1	8	3	5
sdpa_flash_attn_only	2	8	2048	128	bf16	0.1262	0.1243	0.4532	0.4520	96.25	15	1		128	8	2	8	1	8	3	7
sdpa_cudnn_attn_only	2	8	2048	128	bf16	0.0820	0.0812	0.3262	0.3076	80.25	15	1		128	8	2	8	1	8	3	7
sdpa_memeff_attn_only	2	8	2048	128	bf16	0.1808	0.1799	0.8181	0.8161	80.25	15	1		128	8	2	8	1	8	3	7
sdpa_flash_vortex	2	8	2048	128	bf16	1.1824	1.1827	3.7043	3.6596	672.60	15	1		128	8	2	8	1	8	3	7
sdpa_cudnn_vortex	2	8	2048	128	bf16	1.1609	1.1639	3.8213	3.8284	672.60	15	1		128	8	2	8	1	8	3	7
eager_vortex	2	8	2048	128	bf16	2.6917	2.6909	7.4674	7.4672	1196.47	15	1		128	8	2	8	1	8	3	7
vortex_fused	2	8	2048	128	bf16	0.3365	0.3380	2.7067	2.7007	152.40	15	1		128	8	2	8	1	8	3	7
sdpa_flash_attn_only	2	8	4096	128	bf16	0.3438	0.3425	1.1721	1.1724	192.50	15	1		128	8	2	8	1	8	3	0
sdpa_cudnn_attn_only	2	8	4096	128	bf16	0.1806	0.1799	0.6826	0.6755	160.50	15	1		128	8	2	8	1	8	3	0
sdpa_memeff_attn_only	2	8	4096	128	bf16	0.5354	0.5382	2.3141	2.3093	160.51	15	1		128	8	2	8	1	8	3	0
sdpa_flash_vortex	2	8	4096	128	bf16	0.8171	0.8195	2.4365	2.4124	320.29	15	1		128	8	2	8	1	8	3	0
sdpa_cudnn_vortex	2	8	4096	128	bf16	0.6679	0.6676	1.8861	1.8874	320.29	15	1		128	8	2	8	1	8	3	0
eager_vortex	2	8	4096	128	bf16	6.9335	6.9312	17.8829	17.8758	4336.03	15	1		128	8	2	8	1	8	3	0
vortex_fused	2	8	4096	128	bf16	0.3312	0.3281	1.6509	1.6323	240.70	15	1		128	8	2	8	1	8	3	0
sdpa_flash_attn_only	2	8	4096	128	bf16	0.3443	0.3458	1.1794	1.1782	192.50	15	1		128	8	2	8	1	8	3	1
sdpa_cudnn_attn_only	2	8	4096	128	bf16	0.1809	0.1796	0.6506	0.6486	160.50	15	1		128	8	2	8	1	8	3	1
sdpa_memeff_attn_only	2	8	4096	128	bf16	0.5280	0.5288	2.3254	2.3271	160.51	15	1		128	8	2	8	1	8	3	1
sdpa_flash_vortex	2	8	4096	128	bf16	1.0714	1.0719	3.1388	3.1392	512.35	15	1		128	8	2	8	1	8	3	1
sdpa_cudnn_vortex	2	8	4096	128	bf16	0.9196	0.9196	2.6080	2.6054	512.35	15	1		128	8	2	8	1	8	3	1
eager_vortex	2	8	4096	128	bf16	7.1779	7.1745	18.6041	18.5964	4336.07	15	1		128	8	2	8	1	8	3	1
vortex_fused	2	8	4096	128	bf16	0.4409	0.4398	2.4448	2.4452	240.70	15	1		128	8	2	8	1	8	3	1
sdpa_flash_attn_only	2	8	4096	128	bf16	0.3433	0.3435	1.1757	1.1717	192.50	15	1		128	8	2	8	1	8	3	3
sdpa_cudnn_attn_only	2	8	4096	128	bf16	0.1800	0.1786	0.7767	0.6844	160.50	15	1		128	8	2	8	1	8	3	3
sdpa_memeff_attn_only	2	8	4096	128	bf16	0.5406	0.5412	2.3207	2.3216	160.51	15	1		128	8	2	8	1	8	3	3
sdpa_flash_vortex	2	8	4096	128	bf16	1.5585	1.5579	4.5650	4.5647	768.48	15	1		128	8	2	8	1	8	3	3
sdpa_cudnn_vortex	2	8	4096	128	bf16	1.4176	1.4073	4.0151	4.0169	768.48	15	1		128	8	2	8	1	8	3	3
eager_vortex	2	8	4096	128	bf16	7.6637	7.6611	20.0217	20.0111	4336.07	15	1		128	8	2	8	1	8	3	3
vortex_fused	2	8	4096	128	bf16	0.5148	0.5168	3.6740	3.6783	240.70	15	1		128	8	2	8	1	8	3	3
sdpa_flash_attn_only	2	8	4096	128	bf16	0.3433	0.3459	1.1788	1.1812	192.50	15	1		128	8	2	8	1	8	3	5
sdpa_cudnn_attn_only	2	8	4096	128	bf16	0.1810	0.1804	0.6789	0.6796	160.50	15	1		128	8	2	8	1	8	3	5
sdpa_memeff_attn_only	2	8	4096	128	bf16	0.5438	0.5430	2.3677	2.3568	160.51	15	1		128	8	2	8	1	8	3	5
sdpa_flash_vortex	2	8	4096	128	bf16	2.0362	2.0319	5.9664	5.9653	1024.60	15	1		128	8	2	8	1	8	3	5
sdpa_cudnn_vortex	2	8	4096	128	bf16	1.8935	1.8899	5.3799	5.3780	1024.60	15	1		128	8	2	8	1	8	3	5
eager_vortex	2	8	4096	128	bf16	8.1435	8.1407	21.3813	21.3748	4336.07	15	1		128	8	2	8	1	8	3	5
vortex_fused	2	8	4096	128	bf16	0.6146	0.6130	4.8499	4.8500	240.70	15	1		128	8	2	8	1	8	3	5
sdpa_flash_attn_only	2	8	4096	128	bf16	0.3434	0.3453	1.1746	1.1755	192.50	15	1		128	8	2	8	1	8	3	7
sdpa_cudnn_attn_only	2	8	4096	128	bf16	0.1804	0.1796	0.6941	0.6856	160.50	15	1		128	8	2	8	1	8	3	7
sdpa_memeff_attn_only	2	8	4096	128	bf16	0.5422	0.5431	2.3546	2.3564	160.51	15	1		128	8	2	8	1	8	3	7
sdpa_flash_vortex	2	8	4096	128	bf16	2.5314	2.5319	7.3584	7.3549	1280.73	15	1		128	8	2	8	1	8	3	7
sdpa_cudnn_vortex	2	8	4096	128	bf16	2.3816	2.3781	6.8027	6.7980	1280.73	15	1		128	8	2	8	1	8	3	7
eager_vortex	2	8	4096	128	bf16	8.6303	8.6340	22.8212	22.8099	4336.07	15	1		128	8	2	8	1	8	3	7
vortex_fused	2	8	4096	128	bf16	0.7004	0.7017	5.5593	5.5737	240.70	15	1		128	8	2	8	1	8	3	7
sdpa_flash_attn_only	2	8	8192	128	bf16	0.9902	0.9865	3.6967	3.6325	385.00	15	1		128	8	2	8	1	8	3	0
sdpa_cudnn_attn_only	2	8	8192	128	bf16	0.5068	0.5062	2.0046	2.0006	321.00	15	1		128	8	2	8	1	8	3	0
sdpa_memeff_attn_only	2	8	8192	128	bf16	1.7883	1.7918	7.5940	7.6087	321.02	15	1		128	8	2	8	1	8	3	0
sdpa_flash_vortex	2	8	8192	128	bf16	1.8932	1.8976	5.9470	5.9845	640.54	15	1		128	8	2	8	1	8	3	0
sdpa_cudnn_vortex	2	8	8192	128	bf16	1.4446	1.4434	4.2782	4.2769	640.54	15	1		128	8	2	8	1	8	3	0
eager_vortex	2	8	8192	128	bf16	27.6176	27.6077	69.2041	69.1863	16832.03	15	1		128	8	2	8	1	8	3	0
vortex_fused	2	8	8192	128	bf16	0.8856	0.8826	4.6491	4.6496	417.39	15	1		128	8	2	8	1	8	3	0
sdpa_flash_attn_only	2	8	8192	128	bf16	0.9787	0.9810	3.5898	3.5885	385.00	15	1		128	8	2	8	1	8	3	1
sdpa_cudnn_attn_only	2	8	8192	128	bf16	0.5097	0.5086	1.9231	1.9146	321.00	15	1		128	8	2	8	1	8	3	1
sdpa_memeff_attn_only	2	8	8192	128	bf16	1.7840	1.7855	7.7192	7.6996	321.02	15	1		128	8	2	8	1	8	3	1
sdpa_flash_vortex	2	8	8192	128	bf16	2.3597	2.3595	7.2356	7.2344	960.60	15	1		128	8	2	8	1	8	3	1
sdpa_cudnn_vortex	2	8	8192	128	bf16	1.9059	1.9052	5.5775	5.5750	960.60	15	1		128	8	2	8	1	8	3	1
eager_vortex	2	8	8192	128	bf16	28.0679	28.0626	82.0767	82.1783	16832.07	15	1		128	8	2	8	1	8	3	1
vortex_fused	2	8	8192	128	bf16	1.0520	1.0545	6.3155	6.3316	417.39	15	1		128	8	2	8	1	8	3	1
sdpa_flash_attn_only	2	8	8192	128	bf16	1.0098	1.0134	3.6425	3.6390	385.00	15	1		128	8	2	8	1	8	3	3
sdpa_cudnn_attn_only	2	8	8192	128	bf16	0.5135	0.5129	1.9500	1.9411	321.00	15	1		128	8	2	8	1	8	3	3
sdpa_memeff_attn_only	2	8	8192	128	bf16	1.7696	1.7650	7.7764	7.7855	321.02	15	1		128	8	2	8	1	8	3	3
sdpa_flash_vortex	2	8	8192	128	bf16	3.2722	3.2748	9.9209	9.9183	1472.73	15	1		128	8	2	8	1	8	3	3
sdpa_cudnn_vortex	2	8	8192	128	bf16	2.8331	2.8326	8.2265	8.2236	1472.73	15	1		128	8	2	8	1	8	3	3
eager_vortex	2	8	8192	128	bf16	28.9895	28.9813	73.1203	73.1265	16832.07	15	1		128	8	2	8	1	8	3	3
vortex_fused	2	8	8192	128	bf16	1.2336	1.2308	8.5272	8.5037	417.39	15	1		128	8	2	8	1	8	3	3
sdpa_flash_attn_only	2	8	8192	128	bf16	0.9894	0.9918	3.5818	3.5758	385.00	15	1		128	8	2	8	1	8	3	5
sdpa_cudnn_attn_only	2	8	8192	128	bf16	0.5071	0.5056	1.9121	1.9098	321.00	15	1		128	8	2	8	1	8	3	5
sdpa_memeff_attn_only	2	8	8192	128	bf16	1.7917	1.7887	7.7476	7.7600	321.02	15	1		128	8	2	8	1	8	3	5
sdpa_flash_vortex	2	8	8192	128	bf16	4.1819	4.1874	12.4448	12.4434	1984.85	15	1		128	8	2	8	1	8	3	5
sdpa_cudnn_vortex	2	8	8192	128	bf16	3.7478	3.7464	10.7820	10.7768	1984.85	15	1		128	8	2	8	1	8	3	5
eager_vortex	2	8	8192	128	bf16	29.7705	29.7623	75.3576	75.3609	16832.07	15	1		128	8	2	8	1	8	3	5
vortex_fused	2	8	8192	128	bf16	1.3916	1.3908	10.9416	10.9357	417.39	15	1		128	8	2	8	1	8	3	5
sdpa_flash_attn_only	2	8	8192	128	bf16	0.9977	0.9978	3.6462	3.6570	385.00	15	1		128	8	2	8	1	8	3	7
sdpa_cudnn_attn_only	2	8	8192	128	bf16	0.5089	0.5083	1.9062	1.9099	321.00	15	1		128	8	2	8	1	8	3	7
sdpa_memeff_attn_only	2	8	8192	128	bf16	1.8364	1.8333	7.6846	7.6439	321.02	15	1		128	8	2	8	1	8	3	7
sdpa_flash_vortex	2	8	8192	128	bf16	5.1047	5.1028	15.0066	14.9991	2496.98	15	1		128	8	2	8	1	8	3	7
sdpa_cudnn_vortex	2	8	8192	128	bf16	4.6506	4.6487	13.3598	13.3534	2496.98	15	1		128	8	2	8	1	8	3	7
eager_vortex	2	8	8192	128	bf16	30.8377	30.8367	78.3360	78.3381	16832.07	15	1		128	8	2	8	1	8	3	7
vortex_fused	2	8	8192	128	bf16	1.5674	1.5664	12.2600	12.2577	417.39	15	1		128	8	2	8	1	8	3	7
